GeneratedAt,GitCommit,Seed,ScenarioId,Direction,SymbolModel,InputSet,Result,Law1Status,Law2Status,Law3Status,RejectReason,BigCoreCloseNet,BigTrendCloseNet,SmallBaseCloseNet,HarvestExecutionCosts,ActualHarvestNet,ReserveCredit,PartialFarBudgetAllocated,PartialFarBudgetUsed,PartialFarCarryAfter,UnallocatedRemainder,Residual
2026-07-21T20:26:04.587845+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,79,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1157.25,1442.75,1298.4750000000001,144.27499999999986,144.27499999999986,0.0,0.0,0.0
2026-07-21T20:26:04.593490+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,80,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,3506.75,1693.25,1523.925,169.32500000000005,169.32500000000005,0.0,0.0,0.0
2026-07-21T20:26:04.596460+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,80,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,3506.75,1693.25,1523.925,169.32500000000005,169.32500000000005,0.0,0.0,0.0
2026-07-21T20:26:04.599611+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,81,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,0.0,0.0,-0.0,1.46,-1.46,-1.314,-0.1459999999999999,-0.1459999999999999,0.0,0.0,0.0
2026-07-21T20:26:04.603618+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,81,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,0.0,0.0,-0.0,1.46,-1.46,-1.314,-0.1459999999999999,-0.1459999999999999,0.0,0.0,0.0
2026-07-21T20:26:04.606684+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,82,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,15.37775,10.62225,9.560025,1.0622249999999998,1.0622249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.609551+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,82,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,15.37775,10.62225,9.560025,1.0622249999999998,1.0622249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.612773+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,83,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,16.0,-4.0,39.665,12.335,11.101500000000001,1.2334999999999994,1.2334999999999994,0.0,0.0,0.0
2026-07-21T20:26:04.615786+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,83,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,16.0,-4.0,39.665,12.335,11.101500000000001,1.2334999999999994,1.2334999999999994,0.0,0.0,0.0
2026-07-21T20:26:04.618857+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,84,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,260.825,-0.8249999999999886,-0.7424999999999898,-0.0824999999999988,-0.0824999999999988,0.0,0.0,0.0
2026-07-21T20:26:04.621685+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,84,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,260.825,-0.8249999999999886,-0.7424999999999898,-0.0824999999999988,-0.0824999999999988,0.0,0.0,0.0
2026-07-21T20:26:04.624922+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,85,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,88.97800000000001,431.022,387.9198,43.10219999999998,43.10219999999998,0.0,0.0,0.0
2026-07-21T20:26:04.628052+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,85,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,88.97800000000001,431.022,387.9198,43.10219999999998,43.10219999999998,0.0,0.0,0.0
2026-07-21T20:26:04.631643+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,86,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,402.45,637.55,573.795,63.754999999999995,63.754999999999995,0.0,0.0,0.0
2026-07-21T20:26:04.634577+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,86,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,402.45,637.55,573.795,63.754999999999995,63.754999999999995,0.0,0.0,0.0
2026-07-21T20:26:04.637851+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,87,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1601.25,998.75,898.875,99.875,99.875,0.0,0.0,0.0
2026-07-21T20:26:04.640778+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,87,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1601.25,998.75,898.875,99.875,99.875,0.0,0.0,0.0
2026-07-21T20:26:04.667821+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,88,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,4172.75,1027.25,924.525,102.72500000000002,102.72500000000002,0.0,0.0,0.0
2026-07-21T20:26:04.670783+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,88,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,4172.75,1027.25,924.525,102.72500000000002,102.72500000000002,0.0,0.0,0.0
2026-07-21T20:26:04.674099+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,89,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4.0,0.0,-0.0,2.92,1.08,0.9720000000000001,0.10799999999999998,0.10799999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.677080+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,89,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4.0,0.0,-0.0,2.92,1.08,0.9720000000000001,0.10799999999999998,0.10799999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.680228+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,90,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,20.0,0.0,-0.0,15.437500000000002,4.562499999999998,4.106249999999998,0.4562499999999998,0.4562499999999998,0.0,0.0,0.0
2026-07-21T20:26:04.683122+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,90,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,20.0,0.0,-0.0,15.437500000000002,4.562499999999998,4.106249999999998,0.4562499999999998,0.4562499999999998,0.0,0.0,0.0
2026-07-21T20:26:04.686208+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,91,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,40.0,16.0,-4.0,25.9375,26.0625,23.45625,2.6062499999999993,2.6062499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.690263+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,91,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,40.0,16.0,-4.0,25.9375,26.0625,23.45625,2.6062499999999993,2.6062499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.693459+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,92,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,176.2875,83.7125,75.34125,8.371250000000003,8.371250000000003,0.0,0.0,0.0
2026-07-21T20:26:04.696338+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,92,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,176.2875,83.7125,75.34125,8.371250000000003,8.371250000000003,0.0,0.0,0.0
2026-07-21T20:26:04.699468+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,93,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,180.4,339.6,305.64000000000004,33.95999999999998,33.95999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.702328+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,93,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,400.0,160.0,-40.0,180.4,339.6,305.64000000000004,33.95999999999998,33.95999999999998,0.0,0.0,0.0
2026-07-21T20:26:04.710162+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,94,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,535.65,504.35,453.915,50.435,50.435,0.0,0.0,0.0
2026-07-21T20:26:04.713208+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,94,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,800.0,320.0,-80.0,535.65,504.35,453.915,50.435,50.435,0.0,0.0,0.0
2026-07-21T20:26:04.717545+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,95,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1934.25,665.75,599.1750000000001,66.57499999999993,66.57499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.720380+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,95,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,2000.0,800.0,-200.0,1934.25,665.75,599.1750000000001,66.57499999999993,66.57499999999993,0.0,0.0,0.0
2026-07-21T20:26:04.723910+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,96,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,5060.75,139.25,125.325,13.924999999999997,13.924999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.726888+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,96,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,4000.0,1600.0,-400.0,5060.75,139.25,125.325,13.924999999999997,13.924999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.730193+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,97,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,4.0,1.6,-0.4,1.858,3.341999999999999,3.007799999999999,0.33420000000000005,0.33420000000000005,0.0,0.0,0.0
2026-07-21T20:26:04.733119+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,97,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,4.0,1.6,-0.4,1.858,3.341999999999999,3.007799999999999,0.33420000000000005,0.33420000000000005,0.0,0.0,0.0
2026-07-21T20:26:04.736267+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,98,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,11.3075,14.6925,13.22325,1.4692500000000006,1.4692500000000006,0.0,0.0,0.0
2026-07-21T20:26:04.739193+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,98,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,20.0,8.0,-2.0,11.3075,14.6925,13.22325,1.4692500000000006,1.4692500000000006,0.0,0.0,0.0
2026-07-21T20:26:04.742316+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,99,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,0.0,-0.0,26.950000000000003,13.049999999999997,11.744999999999997,1.3049999999999997,1.3049999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.745359+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,99,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,40.0,0.0,-0.0,26.950000000000003,13.049999999999997,11.744999999999997,1.3049999999999997,1.3049999999999997,0.0,0.0,0.0
2026-07-21T20:26:04.749757+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,100,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,209.5875,50.412499999999994,45.371249999999996,5.041249999999998,5.041249999999998,0.0,0.0,0.0
2026-07-21T20:26:04.752751+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,100,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,200.0,80.0,-20.0,209.5875,50.412499999999994,45.371249999999996,5.041249999999998,5.041249999999998,0.0,0.0,0.0
