GeneratedAt,GitCommit,Seed,ScenarioId,Direction,SymbolModel,InputSet,Result,Law1Status,Law2Status,Law3Status,RejectReason,SourceCommit,Level,FarBeforeLot,FarAfterLot,FarLossBefore,FarLossAfter,ReserveBefore,ReserveAdded,ReserveAfter,PartialFarBudget,PartialFarCloseLot,PartialFarCarry,CoverageBefore,CoverageAfter,CoverageDeficitBefore,CoverageDeficitAfter,CoverageImprovement,RecoveryPLBefore,RecoveryPLAfter,Law1ProjectedStatus,Law1SequenceStatus
2026-07-21T20:26:04.325190+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,10.0,10.0,2000.0,2000.0,375.975,125.325,501.3,13.924999999999997,0.0,13.924999999999997,389.90000000000003,515.225,1610.1,1484.775,125.32499999999982,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.325190+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,10.0,10.0,2000.0,2000.0,501.3,125.325,626.625,13.924999999999997,0.0,13.924999999999997,515.225,640.55,1484.775,1359.45,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.325190+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,10.0,10.0,2000.0,2000.0,626.625,125.325,751.95,13.924999999999997,0.0,13.924999999999997,640.55,765.875,1359.45,1234.125,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.325190+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,10.0,10.0,2000.0,2000.0,751.95,125.325,877.2750000000001,13.924999999999997,0.0,13.924999999999997,765.875,891.2,1234.125,1108.8,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,10,10.0,2000.0,2000.0,0.0,125.325,125.325,13.924999999999997,0.0,13.924999999999997,0.0,139.25,2000.0,1860.75,139.25,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,10.0,10.0,2000.0,2000.0,125.325,125.325,250.65,13.924999999999997,0.0,13.924999999999997,139.25,264.575,1860.75,1735.425,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,10.0,10.0,2000.0,2000.0,250.65,125.325,375.975,13.924999999999997,0.0,13.924999999999997,264.575,389.90000000000003,1735.425,1610.1,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,10.0,10.0,2000.0,2000.0,375.975,125.325,501.3,13.924999999999997,0.0,13.924999999999997,389.90000000000003,515.225,1610.1,1484.775,125.32499999999982,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,10.0,10.0,2000.0,2000.0,501.3,125.325,626.625,13.924999999999997,0.0,13.924999999999997,515.225,640.55,1484.775,1359.45,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,10.0,10.0,2000.0,2000.0,626.625,125.325,751.95,13.924999999999997,0.0,13.924999999999997,640.55,765.875,1359.45,1234.125,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.328202+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,10.0,10.0,2000.0,2000.0,751.95,125.325,877.2750000000001,13.924999999999997,0.0,13.924999999999997,765.875,891.2,1234.125,1108.8,125.32500000000005,3200.0,3339.25,PASS,FAIL
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.01,0.009000000000000001,2.0,1.8000000000000003,0.0,3.0078,3.0078,0.33420000000000005,0.001,0.13420000000000004,0.0,3.142,2.0,0.0,2.0,3.2,6.542,PASS,PASS
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.009000000000000001,0.008,1.8000000000000003,1.6,3.0078,2.727,5.7348,0.30299999999999994,0.001,0.10299999999999992,3.142,5.8378,0.0,0.0,0.0,3.0,6.029999999999999,PASS,PASS
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.008,0.007,1.6,1.4000000000000001,5.7348,2.2661999999999995,8.001,0.2517999999999998,0.001,0.05179999999999979,5.8378,8.0528,0.0,0.0,0.0,2.5999999999999996,5.1179999999999986,PASS,PASS
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.007,0.006,1.4000000000000001,1.2,8.001,1.8053999999999994,9.806399999999998,0.2005999999999999,0.001,0.0005999999999998784,8.0528,9.806999999999999,0.0,0.0,0.0,2.1999999999999997,4.2059999999999995,PASS,PASS
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.006,0.006,1.2,1.2,9.806399999999998,1.3446,11.150999999999998,0.14939999999999998,0.0,0.14939999999999998,9.806999999999999,11.300399999999998,0.0,0.0,0.0,1.7999999999999998,3.2939999999999996,PASS,PASS
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.006,0.006,1.2,1.2,11.150999999999998,1.3446,12.495599999999998,0.14939999999999998,0.0,0.14939999999999998,11.300399999999998,12.644999999999998,0.0,0.0,0.0,1.7999999999999998,3.2939999999999996,PASS,PASS
2026-07-21T20:26:04.331543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.006,0.006,1.2,1.2,12.495599999999998,1.3446,13.840199999999998,0.14939999999999998,0.0,0.14939999999999998,12.644999999999998,13.989599999999998,0.0,0.0,0.0,1.7999999999999998,3.2939999999999996,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.01,0.009000000000000001,2.0,1.8000000000000003,0.0,3.0078,3.0078,0.33420000000000005,0.001,0.13420000000000004,0.0,3.142,2.0,0.0,2.0,3.2,6.542,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.009000000000000001,0.008,1.8000000000000003,1.6,3.0078,2.727,5.7348,0.30299999999999994,0.001,0.10299999999999992,3.142,5.8378,0.0,0.0,0.0,3.0,6.029999999999999,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.008,0.007,1.6,1.4000000000000001,5.7348,2.2661999999999995,8.001,0.2517999999999998,0.001,0.05179999999999979,5.8378,8.0528,0.0,0.0,0.0,2.5999999999999996,5.1179999999999986,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.007,0.006,1.4000000000000001,1.2,8.001,1.8053999999999994,9.806399999999998,0.2005999999999999,0.001,0.0005999999999998784,8.0528,9.806999999999999,0.0,0.0,0.0,2.1999999999999997,4.2059999999999995,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.006,0.006,1.2,1.2,9.806399999999998,1.3446,11.150999999999998,0.14939999999999998,0.0,0.14939999999999998,9.806999999999999,11.300399999999998,0.0,0.0,0.0,1.7999999999999998,3.2939999999999996,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.006,0.006,1.2,1.2,11.150999999999998,1.3446,12.495599999999998,0.14939999999999998,0.0,0.14939999999999998,11.300399999999998,12.644999999999998,0.0,0.0,0.0,1.7999999999999998,3.2939999999999996,PASS,PASS
2026-07-21T20:26:04.334837+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.006,0.006,1.2,1.2,12.495599999999998,1.3446,13.840199999999998,0.14939999999999998,0.0,0.14939999999999998,12.644999999999998,13.989599999999998,0.0,0.0,0.0,1.7999999999999998,3.2939999999999996,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.05,0.05,10.0,10.0,0.0,13.22325,13.22325,1.4692500000000006,0.0,1.4692500000000006,0.0,14.6925,10.0,0.0,10.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.05,0.05,10.0,10.0,13.22325,13.22325,26.4465,1.4692500000000006,0.0,1.4692500000000006,14.6925,27.915750000000003,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.05,0.05,10.0,10.0,26.4465,13.22325,39.66975,1.4692500000000006,0.0,1.4692500000000006,27.915750000000003,41.139,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.05,0.05,10.0,10.0,39.66975,13.22325,52.893,1.4692500000000006,0.0,1.4692500000000006,41.139,54.36225,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.05,0.05,10.0,10.0,52.893,13.22325,66.11625000000001,1.4692500000000006,0.0,1.4692500000000006,54.36225,67.58550000000001,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.05,0.05,10.0,10.0,66.11625000000001,13.22325,79.33950000000002,1.4692500000000006,0.0,1.4692500000000006,67.58550000000001,80.80875000000002,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.338746+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.05,0.05,10.0,10.0,79.33950000000002,13.22325,92.56275000000002,1.4692500000000006,0.0,1.4692500000000006,80.80875000000002,94.03200000000002,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.05,0.05,10.0,10.0,0.0,13.22325,13.22325,1.4692500000000006,0.0,1.4692500000000006,0.0,14.6925,10.0,0.0,10.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.05,0.05,10.0,10.0,13.22325,13.22325,26.4465,1.4692500000000006,0.0,1.4692500000000006,14.6925,27.915750000000003,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.05,0.05,10.0,10.0,26.4465,13.22325,39.66975,1.4692500000000006,0.0,1.4692500000000006,27.915750000000003,41.139,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.05,0.05,10.0,10.0,39.66975,13.22325,52.893,1.4692500000000006,0.0,1.4692500000000006,41.139,54.36225,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.05,0.05,10.0,10.0,52.893,13.22325,66.11625000000001,1.4692500000000006,0.0,1.4692500000000006,54.36225,67.58550000000001,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.05,0.05,10.0,10.0,66.11625000000001,13.22325,79.33950000000002,1.4692500000000006,0.0,1.4692500000000006,67.58550000000001,80.80875000000002,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.342887+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.05,0.05,10.0,10.0,79.33950000000002,13.22325,92.56275000000002,1.4692500000000006,0.0,1.4692500000000006,80.80875000000002,94.03200000000002,0.0,0.0,0.0,16.0,30.692500000000003,PASS,PASS
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.1,0.1,20.0,20.0,0.0,11.744999999999997,11.744999999999997,1.3049999999999997,0.0,1.3049999999999997,0.0,13.049999999999997,20.0,6.950000000000003,13.049999999999997,20.0,33.05,PASS,FAIL
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.1,0.1,20.0,20.0,11.744999999999997,11.744999999999997,23.489999999999995,1.3049999999999997,0.0,1.3049999999999997,13.049999999999997,24.794999999999995,6.950000000000003,0.0,6.950000000000003,20.0,33.05,PASS,FAIL
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.1,0.1,20.0,20.0,23.489999999999995,11.744999999999997,35.23499999999999,1.3049999999999997,0.0,1.3049999999999997,24.794999999999995,36.53999999999999,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.1,0.1,20.0,20.0,35.23499999999999,11.744999999999997,46.97999999999999,1.3049999999999997,0.0,1.3049999999999997,36.53999999999999,48.28499999999999,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.1,0.1,20.0,20.0,46.97999999999999,11.744999999999997,58.72499999999999,1.3049999999999997,0.0,1.3049999999999997,48.28499999999999,60.02999999999999,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.1,0.1,20.0,20.0,58.72499999999999,11.744999999999997,70.46999999999998,1.3049999999999997,0.0,1.3049999999999997,60.02999999999999,71.77499999999998,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.346273+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,7,0.1,0.1,20.0,20.0,70.46999999999998,11.744999999999997,82.21499999999997,1.3049999999999997,0.0,1.3049999999999997,71.77499999999998,83.51999999999998,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,1,0.1,0.1,20.0,20.0,0.0,11.744999999999997,11.744999999999997,1.3049999999999997,0.0,1.3049999999999997,0.0,13.049999999999997,20.0,6.950000000000003,13.049999999999997,20.0,33.05,PASS,FAIL
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,2,0.1,0.1,20.0,20.0,11.744999999999997,11.744999999999997,23.489999999999995,1.3049999999999997,0.0,1.3049999999999997,13.049999999999997,24.794999999999995,6.950000000000003,0.0,6.950000000000003,20.0,33.05,PASS,FAIL
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,3,0.1,0.1,20.0,20.0,23.489999999999995,11.744999999999997,35.23499999999999,1.3049999999999997,0.0,1.3049999999999997,24.794999999999995,36.53999999999999,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,4,0.1,0.1,20.0,20.0,35.23499999999999,11.744999999999997,46.97999999999999,1.3049999999999997,0.0,1.3049999999999997,36.53999999999999,48.28499999999999,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,5,0.1,0.1,20.0,20.0,46.97999999999999,11.744999999999997,58.72499999999999,1.3049999999999997,0.0,1.3049999999999997,48.28499999999999,60.02999999999999,0.0,0.0,0.0,20.0,33.05,PASS,PASS
2026-07-21T20:26:04.350223+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,NO_SAFE_NEW_FAR,6f67297641b3ff80b8fca36552526717aabcd0fd,6,0.1,0.1,20.0,20.0,58.72499999999999,11.744999999999997,70.46999999999998,1.3049999999999997,0.0,1.3049999999999997,60.02999999999999,71.77499999999998,0.0,0.0,0.0,20.0,33.05,PASS,PASS
