RunID,Category,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,RecoveryPL_Mean,RecoveryPL_Min,RecoveryPL_Max,MaxDD_Mean,MaxDD_Max,MaxMarginUsed,StopMaxLevelsCount,ClosedProfitCount,ClosedRecoveryLossCount,CompressionRatio,NewBigToOldFarRatio,Score,Verdict
13170,CANDIDATE,1.0,1.12,0.3,0.5,0.5,0.3,0.7,0.0,150,100,25,300,9,10,80,60,25,-354.85,-395.88,-192.48,331.26,382.34,2460.0,7,0,7,1.0,1.0,-9395.935,REJECTED_STOP_MAX_LEVELS
5524,CANDIDATE,1.0,1.05,0.3,0.5,0.5,0.4,0.6,0.0,150,70,25,300,6,7,80,50,30,-404.33,-503.72,-359.42,326.96,376.77,2370.0,7,0,7,0.5357,0.5714,-9396.525,REJECTED_STOP_MAX_LEVELS
21199,CANDIDATE,1.0,1.05,0.3,0.35,0.65,0.2,0.8,0.05,200,100,25,150,6,7,80,60,20,-372.98,-422.45,-251.24,309.14,397.75,2370.0,7,0,7,0.7143,0.75,-9400.365,REJECTED_STOP_MAX_LEVELS
3231,CANDIDATE,1.0,1.15,0.3,0.45,0.55,0.25,0.75,0.07,150,150,50,300,5,7,80,50,20,-329.24,-436.57,-92.22,263.69,395.37,2500.0,7,0,7,0.6486,0.7568,-9411.615,REJECTED_STOP_MAX_LEVELS
18423,CANDIDATE,1.0,1.18,0.15,0.35,0.65,0.4,0.6,0.05,100,150,100,300,9,10,80,70,25,-262.48,-766.53,123.79,332.73,729.45,2360.0,3,1,6,1.0,1.3333,-9413.06,REJECTED_COMPRESSION
9237,CANDIDATE,1.0,1.12,0.3,0.45,0.55,0.1,0.9,0.0,70,150,25,300,5,10,80,50,15,-367.43,-421.8,-249.6,269.75,384.72,2460.0,7,0,7,0.6316,0.7105,-9414.62,REJECTED_STOP_MAX_LEVELS
15527,CANDIDATE,1.0,1.12,0.35,0.3,0.7,0.2,0.8,0.0,70,70,25,100,8,10,60,70,20,-322.84,-424.25,-105.59,289.37,398.45,2520.0,7,0,7,0.8065,0.9032,-9420.25,REJECTED_STOP_MAX_LEVELS
23876,CANDIDATE,1.0,1.15,0.35,0.3,0.7,0.3,0.7,0.05,70,70,25,100,6,7,60,50,20,-340.91,-424.02,-204.91,274.07,377.58,2560.0,7,0,7,0.8154,0.9385,-9421.215,REJECTED_STOP_MAX_LEVELS
1384,CANDIDATE,1.0,1.1,0.3,0.3,0.7,0.2,0.8,0.0,150,200,25,200,5,7,80,70,20,-313.8,-512.03,-16.42,246.22,430.49,2430.0,7,0,7,0.7778,0.8571,-9426.225,REJECTED_STOP_MAX_LEVELS
4434,CANDIDATE,1.0,1.18,0.35,0.5,0.5,0.3,0.7,0.07,200,100,50,300,6,10,80,60,15,-351.36,-396.02,-231.17,294.07,365.59,2600.0,7,0,7,0.6364,0.7273,-9430.595,REJECTED_STOP_MAX_LEVELS
2673,CANDIDATE,1.0,1.1,0.3,0.3,0.7,0.25,0.75,0.07,100,150,25,100,5,5,80,50,20,-317.67,-483.16,-79.62,265.31,431.32,2430.0,7,0,7,0.7778,0.8571,-9432.135,REJECTED_STOP_MAX_LEVELS
19578,CANDIDATE,1.0,1.1,0.25,0.3,0.7,0.4,0.6,0.03,200,70,75,150,5,10,80,50,30,-318.03,-510.87,-42.56,291.25,444.18,2380.0,7,0,7,0.7778,0.8571,-9432.19,REJECTED_STOP_MAX_LEVELS
11900,CANDIDATE,1.0,1.25,0.2,0.5,0.5,0.1,0.9,0.03,150,70,50,100,5,10,80,70,20,-315.95,-431.35,-41.07,305.87,414.07,2500.0,7,0,7,0.641,0.8182,-9432.24,REJECTED_STOP_MAX_LEVELS
11800,CANDIDATE,1.0,1.18,0.35,0.45,0.55,0.4,0.6,0.07,100,100,75,300,5,5,80,60,30,-344.78,-420.7,-180.02,273.2,371.26,2600.0,7,0,7,0.6667,0.7857,-9433.735,REJECTED_STOP_MAX_LEVELS
5909,CANDIDATE,1.0,1.1,0.35,0.45,0.55,0.1,0.9,0.07,200,70,25,200,5,10,80,70,30,-408.94,-489.5,-371.28,318.6,362.12,2490.0,7,0,7,0.6154,0.6923,-9434.645,REJECTED_STOP_MAX_LEVELS
2994,CANDIDATE,1.0,1.2,0.2,0.5,0.5,0.2,0.8,0.05,70,100,50,200,5,7,80,60,25,-326.85,-449.66,-19.6,301.6,425.5,2440.0,7,0,7,0.619,0.7692,-9436.26,REJECTED_STOP_MAX_LEVELS
4223,CANDIDATE,1.0,1.12,0.25,0.3,0.7,0.25,0.75,0.1,150,100,50,100,5,10,80,50,20,-307.07,-507.07,-28.04,278.16,449.47,2400.0,7,0,7,0.7917,0.8958,-9440.17,REJECTED_STOP_MAX_LEVELS
13623,CANDIDATE,1.0,1.05,0.3,0.4,0.6,0.2,0.8,0.1,200,70,25,250,7,10,80,50,25,-419.94,-450.6,-397.04,345.47,392.64,2370.0,7,0,7,0.6667,0.68,-9443.695,REJECTED_STOP_MAX_LEVELS
12201,CANDIDATE,1.0,1.15,0.3,0.4,0.6,0.4,0.6,0.07,70,150,25,100,6,7,80,70,15,-303.55,-447.25,-40.77,282.17,428.05,2500.0,7,0,7,0.7273,0.8182,-9445.105,REJECTED_STOP_MAX_LEVELS
14124,CANDIDATE,1.0,1.2,0.35,0.5,0.5,0.25,0.75,0.03,150,150,25,300,7,7,80,60,15,-338.03,-389.39,-195.44,286.01,377.03,2620.0,7,0,7,0.6364,0.8,-9446.92,REJECTED_STOP_MAX_LEVELS
20497,CANDIDATE,1.0,1.2,0.35,0.4,0.6,0.2,0.8,0.1,100,100,100,300,5,5,80,50,25,-310.38,-473.2,-10.02,257.34,394.92,2620.0,7,0,7,0.7308,0.8846,-9449.515,REJECTED_STOP_MAX_LEVELS
24870,CANDIDATE,1.0,1.18,0.35,0.5,0.5,0.3,0.7,0.03,70,70,50,300,7,10,80,50,15,-359.68,-411.98,-238.52,321.73,371.74,2600.0,7,0,7,0.75,1.0,-9451.535,REJECTED_STOP_MAX_LEVELS
1518,CANDIDATE,1.0,1.12,0.35,0.35,0.65,0.4,0.6,0.0,100,200,25,250,6,7,80,60,20,-325.79,-464.49,-73.81,257.99,414.51,2520.0,7,0,7,0.7419,0.8387,-9454.11,REJECTED_STOP_MAX_LEVELS
8498,CANDIDATE,1.0,1.12,0.25,0.4,0.6,0.4,0.6,0.03,200,200,25,300,5,10,80,60,15,-339.57,-492.66,-52.36,277.42,439.1,2400.0,7,0,7,0.6778,0.7576,-9456.435,REJECTED_STOP_MAX_LEVELS
6040,CANDIDATE,1.0,1.18,0.3,0.5,0.5,0.25,0.75,0.0,150,70,25,100,5,5,80,70,25,-381.79,-416.46,-360.6,327.61,377.06,2540.0,7,0,7,0.619,0.7143,-9456.535,REJECTED_STOP_MAX_LEVELS
5356,CANDIDATE,1.0,1.05,0.35,0.3,0.7,0.4,0.6,0.0,70,100,25,250,5,10,80,60,20,-439.85,-461.26,-421.51,287.84,375.63,2420.0,7,0,7,0.75,0.7885,-9459.66,REJECTED_STOP_MAX_LEVELS
1008,CANDIDATE,1.0,1.2,0.15,0.5,0.5,0.4,0.6,0.1,100,70,25,300,5,10,60,60,20,-390.34,-447.88,-219.6,308.13,416.52,2380.0,7,0,7,0.619,0.7692,-9460.235,REJECTED_STOP_MAX_LEVELS
6066,CANDIDATE,1.0,1.15,0.2,0.3,0.7,0.4,0.6,0.1,70,100,25,200,6,10,60,50,15,-331.92,-527.95,-11.28,263.91,451.81,2380.0,7,0,7,0.8154,0.9385,-9462.275,REJECTED_STOP_MAX_LEVELS
19857,CANDIDATE,1.0,1.05,0.2,0.35,0.65,0.15,0.85,0.05,200,70,75,300,5,5,80,50,30,-378.26,-514.26,-60.94,311.87,456.58,2260.0,7,0,7,0.6905,0.7333,-9462.845,REJECTED_STOP_MAX_LEVELS
13173,CANDIDATE,1.0,1.18,0.2,0.5,0.5,0.1,0.9,0.07,150,70,25,150,7,7,80,70,25,-375.1,-426.39,-179.42,349.08,418.98,2420.0,7,0,7,0.75,1.0,-9467.825,REJECTED_STOP_MAX_LEVELS
9111,CANDIDATE,1.0,1.25,0.35,0.5,0.5,0.15,0.85,0.03,100,70,100,300,5,10,80,60,15,-325.01,-417.75,-83.95,285.09,380.29,2690.0,7,0,7,0.641,0.8182,-9473.32,REJECTED_STOP_MAX_LEVELS
24696,CANDIDATE,1.0,1.1,0.25,0.35,0.65,0.4,0.6,0.05,70,200,25,300,5,7,80,60,25,-353.16,-529.66,-56.74,274.29,451.38,2380.0,7,0,7,0.7308,0.8108,-9485.04,REJECTED_STOP_MAX_LEVELS
16555,CANDIDATE,1.0,1.12,0.25,0.4,0.6,0.25,0.75,0.03,70,150,25,250,6,10,80,50,15,-355.24,-481.15,-64.44,299.99,449.02,2400.0,7,0,7,0.6923,0.7692,-9492.835,REJECTED_STOP_MAX_LEVELS
7918,CANDIDATE,1.0,1.15,0.35,0.45,0.55,0.3,0.7,0.03,150,100,25,100,7,7,80,70,15,-370.74,-408.59,-253.18,340.0,400.91,2560.0,7,0,7,0.6667,0.8333,-9498.795,REJECTED_STOP_MAX_LEVELS
8665,CANDIDATE,1.0,1.15,0.35,0.3,0.7,0.1,0.9,0.1,200,70,100,200,5,10,80,50,30,-321.56,-536.93,-19.78,276.28,434.25,2560.0,7,0,7,0.8154,0.9385,-9507.085,REJECTED_STOP_MAX_LEVELS
8015,CANDIDATE,1.0,1.18,0.3,0.4,0.6,0.1,0.9,0.07,100,70,75,200,5,5,80,70,25,-348.08,-477.76,-89.43,300.27,426.42,2540.0,7,0,7,0.7188,0.8438,-9511.735,REJECTED_STOP_MAX_LEVELS
11729,CANDIDATE,1.0,1.18,0.25,0.45,0.55,0.25,0.75,0.03,70,70,50,200,5,10,80,50,25,-383.24,-458.79,-203.08,322.35,422.55,2480.0,7,0,7,0.6667,0.7857,-9513.69,REJECTED_STOP_MAX_LEVELS
23887,CANDIDATE,1.0,1.12,0.15,0.45,0.55,0.2,0.8,0.1,100,100,25,250,5,7,80,50,20,-408.43,-490.33,-199.42,329.56,458.2,2290.0,7,0,7,0.6364,0.7273,-9514.4,REJECTED_STOP_MAX_LEVELS
12066,CANDIDATE,1.0,1.2,0.35,0.5,0.5,0.15,0.85,0.05,100,100,25,300,6,7,80,70,30,-413.49,-464.59,-387.38,321.91,371.31,2620.0,7,0,7,0.625,0.7692,-9521.79,REJECTED_STOP_MAX_LEVELS
8199,CANDIDATE,1.0,1.1,0.2,0.35,0.65,0.2,0.8,0.05,70,150,25,250,5,7,80,50,15,-377.91,-539.77,-79.14,296.77,471.94,2320.0,7,0,7,0.7308,0.8077,-9521.83,REJECTED_STOP_MAX_LEVELS
19734,CANDIDATE,1.0,1.05,0.2,0.4,0.6,0.4,0.6,0.07,100,70,25,300,5,7,80,50,15,-468.63,-499.94,-415.71,345.66,435.25,2260.0,7,0,7,0.64,0.68,-9522.965,REJECTED_STOP_MAX_LEVELS
21293,CANDIDATE,1.0,1.2,0.2,0.35,0.65,0.15,0.85,0.03,100,70,25,200,8,7,80,50,30,-514.94,-625.13,-139.73,455.03,625.13,2440.0,6,0,7,0.7941,0.9583,-9526.385,REJECTED_STOP_MAX_LEVELS
20130,CANDIDATE,1.0,1.15,0.15,0.3,0.7,0.4,0.6,0.05,100,70,50,300,6,5,80,50,15,-502.15,-672.36,-58.24,416.01,662.09,2330.0,6,0,7,0.8154,0.9385,-9529.25,REJECTED_STOP_MAX_LEVELS
2029,CANDIDATE,1.0,1.18,0.35,0.4,0.6,0.15,0.85,0.0,150,100,50,250,5,10,80,60,30,-393.83,-455.13,-279.24,287.01,394.44,2600.0,7,0,7,0.7143,0.8429,-9532.635,REJECTED_STOP_MAX_LEVELS
5954,CANDIDATE,1.0,1.12,0.35,0.45,0.55,0.4,0.6,0.07,200,70,25,150,6,10,80,70,25,-413.05,-460.1,-385.21,350.47,404.42,2520.0,7,0,7,0.6667,0.7778,-9532.955,REJECTED_STOP_MAX_LEVELS
18,CANDIDATE,1.0,1.18,0.35,0.3,0.7,0.2,0.8,0.07,150,70,25,250,8,7,80,70,30,-578.23,-632.27,-494.51,448.25,551.61,2600.0,6,0,7,0.8438,1.0,-9533.865,REJECTED_STOP_MAX_LEVELS
18570,CANDIDATE,1.0,1.15,0.35,0.4,0.6,0.2,0.8,0.1,150,70,50,300,7,10,80,50,25,-385.16,-440.24,-238.64,323.44,411.4,2560.0,7,0,7,0.7097,0.8065,-9534.77,REJECTED_STOP_MAX_LEVELS
17202,CANDIDATE,1.0,1.2,0.15,0.5,0.5,0.4,0.6,0.05,200,100,50,250,5,7,80,50,25,-363.0,-500.33,-27.95,331.37,471.77,2380.0,7,0,7,0.619,0.7692,-9535.015,REJECTED_STOP_MAX_LEVELS
3021,CANDIDATE,1.0,1.1,0.15,0.35,0.65,0.4,0.6,0.0,100,70,75,250,5,10,80,60,30,-367.25,-568.72,-0.86,329.27,500.89,2270.0,7,0,7,0.7308,0.8077,-9540.69,REJECTED_STOP_MAX_LEVELS
16960,CANDIDATE,1.0,1.18,0.2,0.45,0.55,0.25,0.75,0.03,70,100,25,200,5,7,80,50,15,-397.2,-480.87,-213.72,320.26,444.63,2420.0,7,0,7,0.6667,0.7857,-9541.125,REJECTED_STOP_MAX_LEVELS
9680,CANDIDATE,1.0,1.18,0.2,0.4,0.6,0.1,0.9,0.03,200,70,25,300,6,10,60,60,15,-410.29,-488.44,-190.75,309.92,441.4,2420.0,7,0,7,0.7143,0.8429,-9549.565,REJECTED_STOP_MAX_LEVELS
11668,CANDIDATE,1.0,1.1,0.25,0.35,0.65,0.1,0.9,0.03,70,100,50,300,5,5,80,50,25,-411.8,-529.66,-183.35,299.59,451.38,2380.0,7,0,7,0.7308,0.8077,-9550.175,REJECTED_STOP_MAX_LEVELS
3777,CANDIDATE,1.0,1.15,0.25,0.3,0.7,0.2,0.8,0.07,70,100,25,300,7,10,60,70,20,-365.53,-549.06,-38.74,268.35,462.82,2440.0,7,0,7,0.8182,0.9385,-9550.66,REJECTED_STOP_MAX_LEVELS
22976,CANDIDATE,1.0,1.15,0.15,0.5,0.5,0.2,0.8,0.03,150,70,25,250,8,10,80,70,25,-410.15,-475.0,-102.78,391.82,470.92,2330.0,7,0,7,0.75,0.75,-9560.535,REJECTED_STOP_MAX_LEVELS
10262,CANDIDATE,1.0,1.1,0.35,0.3,0.7,0.2,0.8,0.0,70,100,50,200,7,10,80,50,20,-347.29,-514.05,-43.7,307.57,465.73,2490.0,7,0,7,0.7778,0.8571,-9561.035,REJECTED_STOP_MAX_LEVELS
19207,CANDIDATE,1.0,1.15,0.3,0.4,0.6,0.15,0.85,0.0,150,100,25,250,5,5,80,60,30,-437.92,-465.73,-382.0,311.73,410.18,2500.0,7,0,7,0.7097,0.8065,-9561.66,REJECTED_STOP_MAX_LEVELS
24607,CANDIDATE,1.0,1.18,0.35,0.4,0.6,0.1,0.9,0.03,70,70,50,100,5,7,80,60,15,-380.37,-452.65,-246.57,328.54,420.01,2600.0,7,0,7,0.7143,0.84,-9565.67,REJECTED_STOP_MAX_LEVELS
15097,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.25,0.75,0.0,200,70,100,200,6,5,40,70,30,-2.16,-6.95,4.23,4.44,6.77,130.0,4,1,5,1.0,1.3333,-9570.245,REJECTED_COMPRESSION
4647,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.3,0.7,0.0,150,100,50,150,9,7,30,70,25,-2.13,-5.82,1.27,3.33,5.82,130.0,4,1,5,1.0,1.3333,-9587.065,REJECTED_COMPRESSION
23517,CANDIDATE,0.05,1.2,0.15,0.35,0.65,0.15,0.85,0.0,70,70,75,250,7,5,40,50,30,-4.1,-18.14,7.74,8.93,18.14,120.0,4,1,5,1.0,1.3333,-9589.26,REJECTED_COMPRESSION
7722,CANDIDATE,0.05,1.2,0.25,0.35,0.65,0.15,0.85,0.03,70,100,25,200,9,7,40,50,20,-3.46,-18.09,3.84,6.69,18.09,130.0,3,1,4,1.0,1.3333,-9593.485,REJECTED_COMPRESSION
1405,CANDIDATE,1.0,1.15,0.3,0.35,0.65,0.2,0.8,0.05,150,70,50,100,6,10,80,70,15,-366.01,-501.95,-95.46,334.45,469.31,2500.0,7,0,7,0.7692,0.8846,-9593.625,REJECTED_STOP_MAX_LEVELS
24226,CANDIDATE,1.0,1.2,0.15,0.5,0.5,0.15,0.85,0.0,150,150,25,300,5,7,80,50,25,-382.22,-531.68,-24.16,341.05,498.72,2380.0,7,0,7,0.619,0.7692,-9607.98,REJECTED_STOP_MAX_LEVELS
16665,CANDIDATE,0.05,1.2,0.3,0.35,0.65,0.25,0.75,0.05,200,70,100,250,9,5,60,50,25,-6.31,-12.36,5.84,8.19,12.36,130.0,3,1,6,1.0,1.3333,-9609.875,REJECTED_COMPRESSION
12873,CANDIDATE,0.05,1.18,0.35,0.35,0.65,0.15,0.85,0.05,100,100,50,200,10,5,60,50,20,-4.96,-13.39,2.66,8.43,13.39,140.0,1,1,6,1.0,1.3333,-9613.13,REJECTED_COMPRESSION
16109,CANDIDATE,0.05,1.2,0.25,0.35,0.65,0.15,0.85,0.1,100,70,100,250,6,5,60,50,15,-6.31,-20.88,5.84,9.91,20.88,130.0,5,1,6,1.0,1.3333,-9616.495,REJECTED_COMPRESSION
23978,CANDIDATE,1.0,1.18,0.35,0.4,0.6,0.4,0.6,0.05,70,70,50,250,8,10,80,60,15,-381.19,-464.32,-117.58,353.26,446.47,2600.0,7,0,7,0.7333,0.8667,-9616.82,REJECTED_STOP_MAX_LEVELS
4832,CANDIDATE,1.0,1.2,0.35,0.45,0.55,0.1,0.9,0.1,200,70,25,300,5,10,80,50,30,-482.94,-595.0,-429.7,336.94,380.94,2620.0,7,0,7,0.6842,0.8421,-9618.21,REJECTED_STOP_MAX_LEVELS
2266,CANDIDATE,1.0,1.1,0.25,0.35,0.65,0.25,0.75,0.0,70,100,25,300,5,5,80,50,20,-473.21,-529.66,-365.28,321.8,451.38,2380.0,7,0,7,0.7308,0.8077,-9618.39,REJECTED_STOP_MAX_LEVELS
24244,CANDIDATE,0.05,1.18,0.2,0.35,0.65,0.3,0.7,0.05,70,70,50,200,6,5,40,60,20,-7.2,-15.67,3.54,7.5,15.67,130.0,5,1,6,1.0,1.3333,-9619.955,REJECTED_COMPRESSION
12708,CANDIDATE,0.05,1.18,0.3,0.35,0.65,0.3,0.7,0.1,70,100,50,250,7,3,60,70,20,-6.72,-11.98,1.96,7.64,10.42,130.0,1,1,6,1.0,1.3333,-9620.79,REJECTED_COMPRESSION
22275,CANDIDATE,0.05,1.18,0.15,0.35,0.65,0.4,0.6,0.0,150,100,50,150,5,5,40,50,20,-7.67,-20.87,1.2,7.07,14.66,120.0,5,1,6,1.0,1.3333,-9620.945,REJECTED_COMPRESSION
20493,CANDIDATE,1.0,1.05,0.35,0.3,0.7,0.1,0.9,0.05,150,70,25,200,10,10,80,70,25,-444.79,-507.1,-314.69,399.23,458.97,2420.0,7,0,7,0.7857,0.8571,-9621.185,REJECTED_STOP_MAX_LEVELS
8193,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.1,0.9,0.03,100,200,75,100,8,7,60,70,20,-7.06,-25.44,7.22,9.71,25.44,130.0,4,1,5,1.0,1.3333,-9622.62,REJECTED_COMPRESSION
2280,CANDIDATE,0.05,1.2,0.2,0.35,0.65,0.15,0.85,0.07,100,150,25,300,10,5,60,60,30,-6.93,-23.15,5.38,11.17,23.15,130.0,1,1,6,1.0,1.3333,-9623.02,REJECTED_COMPRESSION
4881,CANDIDATE,0.1,1.18,0.3,0.35,0.65,0.25,0.75,0.05,200,100,50,250,7,5,30,60,20,-2.52,-11.49,9.5,6.61,12.32,260.0,4,2,5,1.0,1.3333,-9624.585,REJECTED_COMPRESSION
12900,CANDIDATE,0.05,1.2,0.3,0.35,0.65,0.2,0.8,0.1,150,70,75,300,7,3,80,70,15,-10.05,-20.01,6.96,12.49,14.71,130.0,1,1,6,1.0,1.3333,-9629.625,REJECTED_COMPRESSION
7053,CANDIDATE,0.1,1.18,0.35,0.35,0.65,0.15,0.85,0.0,150,100,75,300,10,7,60,50,15,-2.02,-22.17,13.48,12.71,22.17,270.0,4,1,5,1.0,1.3333,-9632.06,REJECTED_COMPRESSION
20986,CANDIDATE,0.05,1.18,0.2,0.3,0.7,0.4,0.6,0.03,70,150,50,250,7,5,60,50,15,-10.19,-23.01,5.8,10.42,23.01,130.0,5,1,6,1.0,1.3333,-9635.84,REJECTED_COMPRESSION
19122,CANDIDATE,1.0,1.18,0.3,0.35,0.65,0.2,0.8,0.03,100,100,50,250,5,5,80,50,30,-416.07,-548.29,-204.67,298.6,451.9,2540.0,7,0,7,0.7797,0.9259,-9635.905,REJECTED_STOP_MAX_LEVELS
3707,CANDIDATE,0.05,1.18,0.15,0.3,0.7,0.2,0.8,0.1,100,100,75,150,7,5,60,50,25,-9.99,-23.76,0.76,11.27,23.76,120.0,5,1,6,1.0,1.3333,-9637.45,REJECTED_COMPRESSION
21906,CANDIDATE,0.05,1.18,0.15,0.35,0.65,0.3,0.7,0.1,200,70,50,100,6,5,60,70,25,-11.73,-23.08,3.97,11.93,23.08,120.0,5,1,6,1.0,1.3333,-9638.68,REJECTED_COMPRESSION
8522,CANDIDATE,0.05,1.2,0.2,0.35,0.65,0.1,0.9,0.05,100,200,25,250,7,3,80,60,25,-10.47,-22.01,1.99,12.55,22.01,130.0,1,1,6,1.0,1.3333,-9640.64,REJECTED_COMPRESSION
21718,CANDIDATE,1.0,1.18,0.25,0.35,0.65,0.3,0.7,0.07,200,70,25,100,5,10,80,50,20,-430.46,-514.43,-303.6,347.08,462.59,2480.0,7,0,7,0.7797,0.9153,-9642.165,REJECTED_STOP_MAX_LEVELS
15430,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.4,0.6,0.03,200,150,50,100,8,5,60,50,20,-11.41,-20.2,0.46,11.06,20.2,130.0,3,1,6,1.0,1.3333,-9644.485,REJECTED_COMPRESSION
22880,CANDIDATE,0.05,1.2,0.2,0.35,0.65,0.4,0.6,0.0,150,100,50,300,9,5,60,50,30,-11.55,-23.15,2.19,11.73,23.15,130.0,3,1,6,1.0,1.3333,-9645.155,REJECTED_COMPRESSION
17074,CANDIDATE,0.05,1.2,0.2,0.35,0.65,0.2,0.8,0.1,70,70,75,150,8,7,60,60,15,-11.12,-28.93,6.19,12.52,28.93,130.0,5,1,6,1.0,1.3333,-9645.825,REJECTED_COMPRESSION
24198,CANDIDATE,1.0,1.15,0.15,0.45,0.55,0.15,0.85,0.05,100,70,50,300,5,7,80,60,15,-438.31,-540.73,-162.79,363.43,499.53,2330.0,7,0,7,0.6486,0.7568,-9646.24,REJECTED_STOP_MAX_LEVELS
10297,CANDIDATE,1.0,1.15,0.35,0.45,0.55,0.15,0.85,0.07,200,70,25,200,8,10,80,60,15,-429.91,-486.44,-393.84,379.39,444.14,2560.0,7,0,7,0.75,0.8333,-9646.59,REJECTED_STOP_MAX_LEVELS
18450,CANDIDATE,1.0,1.1,0.15,0.4,0.6,0.1,0.9,0.0,100,70,25,250,7,10,80,50,25,-448.68,-527.37,-190.84,391.39,509.52,2270.0,7,0,7,0.6842,0.75,-9646.75,REJECTED_STOP_MAX_LEVELS
4993,CANDIDATE,1.0,1.18,0.35,0.4,0.6,0.2,0.8,0.0,150,100,25,150,6,7,80,70,15,-427.06,-466.13,-335.66,351.0,436.49,2600.0,7,0,7,0.7188,0.8438,-9648.96,REJECTED_STOP_MAX_LEVELS
6469,CANDIDATE,1.0,1.12,0.2,0.4,0.6,0.1,0.9,0.1,100,70,25,250,6,7,80,50,30,-468.77,-512.03,-335.34,377.79,479.9,2350.0,7,0,7,0.6923,0.7895,-9652.41,REJECTED_STOP_MAX_LEVELS
5240,CANDIDATE,0.05,1.18,0.2,0.35,0.65,0.15,0.85,0.05,70,200,50,150,6,5,80,70,20,-12.34,-29.93,2.51,13.32,29.93,130.0,5,1,6,1.0,1.3333,-9654.99,REJECTED_COMPRESSION
16110,CANDIDATE,0.05,1.18,0.2,0.3,0.7,0.3,0.7,0.03,150,200,25,300,8,5,80,60,25,-14.07,-30.35,7.42,15.08,30.35,130.0,3,1,6,1.0,1.3333,-9655.935,REJECTED_COMPRESSION
22860,CANDIDATE,0.05,1.18,0.2,0.3,0.7,0.25,0.75,0.1,200,70,100,150,6,5,80,70,25,-13.64,-29.93,4.82,15.78,29.93,130.0,5,1,6,1.0,1.3333,-9656.475,REJECTED_COMPRESSION
24674,CANDIDATE,0.05,1.2,0.25,0.35,0.65,0.15,0.85,0.0,150,150,25,300,10,5,80,50,15,-14.46,-27.87,4.36,15.73,27.87,130.0,1,1,6,1.0,1.3333,-9657.015,REJECTED_COMPRESSION
8816,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.25,0.75,0.05,150,200,25,100,7,3,80,70,25,-14.84,-20.75,0.06,14.67,20.75,130.0,1,1,6,1.0,1.3333,-9657.05,REJECTED_COMPRESSION
23177,CANDIDATE,0.05,1.2,0.15,0.35,0.65,0.2,0.8,0.07,70,70,75,100,7,5,80,50,15,-15.9,-30.08,5.34,16.38,30.08,120.0,5,1,6,1.0,1.3333,-9657.905,REJECTED_COMPRESSION
20711,CANDIDATE,0.05,1.18,0.25,0.3,0.7,0.25,0.75,0.1,100,100,75,100,9,10,60,70,25,-12.16,-36.58,0.86,12.5,31.42,130.0,5,1,6,1.0,1.3333,-9658.35,REJECTED_COMPRESSION
14700,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.2,0.8,0.0,150,150,50,150,10,5,80,70,25,-15.77,-25.78,4.08,16.3,25.78,130.0,1,1,6,1.0,1.3333,-9659.355,REJECTED_COMPRESSION
21071,CANDIDATE,1.0,1.15,0.15,0.35,0.65,0.4,0.6,0.05,150,70,25,100,9,10,80,50,25,-372.14,-557.51,-28.32,374.15,544.07,2330.0,7,0,7,0.7778,0.8889,-9659.48,REJECTED_STOP_MAX_LEVELS
3002,CANDIDATE,0.05,1.18,0.15,0.3,0.7,0.3,0.7,0.07,200,150,25,250,10,5,80,70,25,-17.04,-32.14,4.5,18.31,32.14,120.0,1,1,6,1.0,1.3333,-9664.185,REJECTED_COMPRESSION
20551,CANDIDATE,0.05,1.18,0.2,0.35,0.65,0.2,0.8,0.07,70,200,50,100,8,7,80,60,25,-14.26,-38.0,6.4,14.45,38.0,130.0,5,1,6,1.0,1.3333,-9667.99,REJECTED_COMPRESSION
22363,CANDIDATE,0.05,1.18,0.15,0.3,0.7,0.15,0.85,0.05,150,150,75,100,9,7,80,60,15,-14.8,-38.28,2.68,15.54,38.28,120.0,5,1,6,1.0,1.3333,-9668.175,REJECTED_COMPRESSION
23161,CANDIDATE,0.05,1.2,0.15,0.35,0.65,0.2,0.8,0.1,70,150,75,300,10,7,80,70,30,-16.18,-41.03,4.14,16.91,41.03,120.0,5,1,6,1.0,1.3333,-9674.425,REJECTED_COMPRESSION
19725,CANDIDATE,0.05,1.2,0.25,0.35,0.65,0.4,0.6,0.07,70,70,100,200,7,7,80,70,20,-18.2,-41.85,-4.86,16.4,32.79,130.0,6,0,7,1.0,1.3333,-9676.535,REJECTED_COMPRESSION
1011,CANDIDATE,0.05,1.2,0.2,0.35,0.65,0.3,0.7,0.0,100,200,50,200,10,7,80,70,20,-16.17,-38.27,1.9,15.42,38.27,130.0,5,1,6,1.0,1.3333,-9677.18,REJECTED_COMPRESSION
